date,ticker,underlying_price,pct_otm,weight
2025-04-11,SPY US 04/17/25 C428,533.94,-0.19841180657002666,1
2025-04-17,SPY US 04/25/25 C422,526.41,-0.19834349651412397,1
2025-04-25,SPY US 05/02/25 C441,550.64,-0.19911375853552227,1
2025-05-02,SPY US 05/09/25 C455,566.76,-0.1971910508857364,1
2025-05-09,SPY US 05/16/25 C452,564.34,-0.19906439380515295,1
2025-05-16,SPY US 05/23/25 C480,594.2,-0.19219118142039726,1
2025-05-23,SPY US 05/30/25 C465,579.11,-0.1970437395313499,1
2025-05-30,SPY US 06/06/25 C475,589.39,-0.19408201700062777,1
2025-06-06,SPY US 06/13/25 C480,599.14,-0.19885168741863335,1
2025-06-13,SPY US 06/20/25 C480,597.0,-0.1959798994974874,1
2025-06-20,SPY US 06/27/25 C480,594.28,-0.19229992596082646,1
2025-07-11,SPY US 07/18/25 C500,623.62,-0.1982296911580771,1
2025-07-18,SPY US 07/25/25 C505,627.58,-0.19532171197297565,1
2025-07-25,SPY US 08/01/25 C510,637.1,-0.1994977240621567,1
2025-08-01,SPY US 08/08/25 C500,621.72,-0.19577945055652068,1
2025-08-08,SPY US 08/15/25 C510,637.18,-0.19959822969961383,1
2025-08-15,SPY US 08/22/25 C515,643.44,-0.19961457167723495,1
2025-08-22,SPY US 08/29/25 C520,645.31,-0.19418574018688683,1
2025-08-29,SPY US 09/05/25 C520,645.05,-0.19386094101232454,1
2025-09-05,SPY US 09/12/25 C520,647.24,-0.19658859155800013,1
2025-09-12,SPY US 09/19/25 C530,657.41,-0.19380599625804285,1
2025-09-19,SPY US 09/26/25 C535,663.7,-0.19391291246044906,1
